,BaFe12O19,78_Permalloy,45_Permalloy,Hastelloy_C-276,SUS301,NH4_2Fe_SO4_2_xH2O,Fe3_PO4_2_8H2O,42_Invar,FeSe,Fe_OH_3,FeS2,Fe3N,FeSO4_7H2O,SUS304,FeF3_3H2O,Fe4N,LiFePO4,MnFe2O4,Fe_OH__CH3COO_2,Fe_C5H7O2,a-FeOOH,mu-metal,C32H16FeN8,HAVAR8,g-FeOOH,FeMoO4,CuFe2O4,SUS430,LaFeO3,SUS316L,FePO4,SUS631,Iron_chromium_10,FeCl2,Ca2Fe2O5,FeS,Iron_chromium_2,FeCl3,Fe_NO3_3_9H2O,Fe2_SO4_3_xH2O,a-Fe2O3,LiFeO2,Inconel_600,FeB,NH4_Fe_SO4_2_xH2O,FeBr2,FeBr3,FeSi2,ZnFe2O4,FeSO4,KOVAR,FeO_2,FeCl2_4H2O,MgFe2O4,Fe-foil,NiFe2O4,FeCl3_6H2O,Fe3P,Fe3O4,FeTiO3,FeWO4
52,-0.001529911393985004,-0.002939129963178592,-0.0018215169079827211,-0.0029692657110595416,-0.0017747543097872361,-0.002489370188079037,-0.0018826039564185568,-0.0017515519121851031,-0.0030443006137352143,-0.0018743165049225083,-0.002088806513017421,-0.00254600954864263,-0.0017666874224963043,-0.0018057337651846274,-0.0014599110596430138,-0.002734639324485796,-0.0020626509462648925,-0.002123706593687866,-0.0020144457087171116,-0.00161470777879764,-0.0020432926357798887,-0.0021399306321176793,-0.001585928245483831,-0.0023612738297086495,-0.001902321989523718,-0.0015793975370705904,-0.0017495035148522345,-0.0017689534549306188,-0.0027781434504126645,-0.001747802676491688,-0.0015896710288836637,-0.0017071102421423096,-0.0016848484311290342,-0.002260991365432335,-0.001516728767132472,-0.0025908007315187894,-0.0017191283354110929,-0.0017165377076525986,-0.001378549134365037,-0.0014767320988122675,-0.0017376468254450927,-0.0018158151211166802,-0.0023888777438512377,-0.002054263033813145,-0.0016077173589025382,-0.001885271582912843,-0.001725645437300567,-0.0024886885469970104,-0.0018955111939428942,-0.0017645492564219091,-0.0017184745315742649,-0.0022953603373701533,-0.001869837300597508,-0.0014910308750352417,-0.0016536505549002397,-0.001925359948491607,-0.0016364263376291003,-0.002319596151513349,-0.001930598148797265,-0.0021844658167146317,-0.001308252888122914
53,-0.0015249102319752634,-0.0029332159098676477,-0.0018163786448913422,-0.002948986768681871,-0.0017714259703399066,-0.0024882439584610954,-0.0018786335984461678,-0.001747671405300587,-0.003033512799855316,-0.0018603355588727288,-0.002084222444145213,-0.002542091002367167,-0.0017611942334234418,-0.0018024171907003715,-0.0014444072345931775,-0.002726117493536853,-0.0020575996758914997,-0.0021198069157802673,-0.0020118182408534204,-0.0016098901884092232,-0.0020367796952001738,-0.0021320851977809944,-0.0015806385131801638,-0.0023572109869340048,-0.0018991810399954792,-0.0015749170690734751,-0.0017438646486270253,-0.001765962899542059,-0.0027790146665156706,-0.0017446318689535822,-0.0015843800510421948,-0.0017037493097931038,-0.001681854891286008,-0.0022560136912537863,-0.001509171948841837,-0.002584397614985153,-0.001716243631853481,-0.0017119862292570812,-0.001373628429882305,-0.0014682835925296216,-0.0017281346680091004,-0.0018102884873506817,-0.0023821643481302893,-0.0020487757669884503,-0.0016033406182205377,-0.0018763526443946715,-0.0017168077020976052,-0.0024836317708293084,-0.0018919435393951471,-0.001758300826789432,-0.0017151651886088534,-0.0022905307819733787,-0.0018636869126577465,-0.001481153380139431,-0.0016505605663750043,-0.0019211120087360568,-0.0016314349524462468,-0.002309913047949252,-0.0019235271763499563,-0.0021816082051009694,-0.0012991232576113022
54,-0.0015199090699655226,-0.0029273018565567034,-0.001811240381799963,-0.002928707826304201,-0.001768097630892577,-0.002487117728843154,-0.001874663240473779,-0.0017437908984160712,-0.0030227249859754177,-0.0018463546128229494,-0.0020796383752730045,-0.0025381724560917043,-0.0017557010443505793,-0.0017991006162161156,-0.0014289034095433413,-0.0027175956625879105,-0.002052548405518107,-0.0021159072378726684,-0.002009190772989729,-0.0016050725980208066,-0.0020302667546204588,-0.002124239763444309,-0.0015753487808764966,-0.00235314814415936,-0.0018960400904672403,-0.0015704366010763598,-0.001738225782401816,-0.001762972344153499,-0.0027798858826186762,-0.0017414610614154764,-0.001579089073200726,-0.0017003883774438981,-0.001678861351442982,-0.002251036017075238,-0.001501615130551202,-0.0025779944984515167,-0.0017133589282958693,-0.0017074347508615638,-0.0013687077253995733,-0.001459835086246976,-0.0017186225105731076,-0.0018047618535846836,-0.002375450952409341,-0.002043288500163755,-0.001598963877538537,-0.0018674337058764998,-0.0017079699668946433,-0.0024785749946616064,-0.0018883758848474005,-0.0017520523971569554,-0.0017118558456434417,-0.002285701226576604,-0.0018575365247179851,-0.0014712758852436206,-0.001647470577849769,-0.0019168640689805065,-0.0016264435672633934,-0.002300229944385155,-0.0019164562039026473,-0.0021787505934873067,-0.0012899936270996904
55,-0.001514907907955782,-0.002921387803245759,-0.0018061021187085837,-0.0029084288839265303,-0.0017647692914452477,-0.002485991499225212,-0.00187069288250139,-0.0017399103915315553,-0.0030119371720955194,-0.0018323736667731699,-0.002075054306400796,-0.002534253909816241,-0.0017502078552777169,-0.0017957840417318596,-0.001413399584493505,-0.002709073831638968,-0.002047497135144714,-0.0021120075599650695,-0.002006563305126038,-0.00160025500763239,-0.0020237538140407438,-0.002116394329107624,-0.0015700590485728293,-0.002349085301384715,-0.0018928991409390013,-0.0015659561330792445,-0.0017325869161766065,-0.001759981788764939,-0.0027807570987216823,-0.0017382902538773705,-0.0015737980953592573,-0.0016970274450946923,-0.0016758678115999558,-0.0022460583428966898,-0.0014940583122605672,-0.002571591381917881,-0.0017104742247382573,-0.0017028832724660463,-0.0013637870209168416,-0.0014513865799643303,-0.001709110353137115,-0.0017992352198186853,-0.0023687375566883925,-0.0020378012333390604,-0.0015945871368565365,-0.0018585147673583283,-0.0016991322316916814,-0.002473518218493904,-0.0018848082302996534,-0.0017458039675244785,-0.00170854650267803,-0.0022808716711798294,-0.0018513861367782237,-0.00146139839034781,-0.0016443805893245336,-0.0019126161292249565,-0.0016214521820805397,-0.0022905468408210583,-0.0019093852314553384,-0.002175892981873644,-0.001280863996588079
56,-0.0015099067459460411,-0.002915473749934815,-0.0018009638556172047,-0.00288814994154886,-0.0017614409519979182,-0.0024848652696072703,-0.0018667225245290013,-0.0017360298846470393,-0.003001149358215621,-0.0018183927207233903,-0.0020704702375285875,-0.002530335363540778,-0.0017447146662048544,-0.0017924674672476037,-0.0013978957594436687,-0.0027005520006900255,-0.0020424458647713213,-0.0021081078820574706,-0.002003935837262347,-0.0015954374172439732,-0.0020172408734610288,-0.0021126094918890435,-0.001564769316269162,-0.00234502245861007,-0.0018897581914107625,-0.0015614756650821292,-0.001726948049951397,-0.0017569912333763793,-0.002781628314824688,-0.0017351194463392648,-0.0015685071175177885,-0.0016936665127454866,-0.0016728742717569297,-0.0022410806687181415,-0.0014865014939699321,-0.0025651882653842445,-0.0017075895211806455,-0.001698331794070529,-0.0013588663164341096,-0.0014429380736816844,-0.0016995981957011225,-0.001793708586052687,-0.002362024160967444,-0.002032313966514365,-0.0015902103961745358,-0.0018495958288401565,-0.0016902944964887197,-0.002468461442326202,-0.0018812405757519066,-0.0017395555378920016,-0.0017052371597126186,-0.002276042115783055,-0.0018452357488384624,-0.0014515208954519994,-0.0016412906007992982,-0.001907662353156771,-0.0016164607968976862,-0.0022808637372569614,-0.0019023142590080294,-0.0021730353702599813,-0.0012717343660764672
57,-0.0015049055839363914,-0.002909559696623978,-0.001795825592525919,-0.0028678709991715587,-0.0017581126125506491,-0.002483739039989349,-0.0018627521665566847,-0.0017321493777625939,-0.0029903615443359188,-0.0018044117746738651,-0.0020658861686564628,-0.0025264168172653865,-0.0017392214771320919,-0.0017889288096665146,-0.0013823919343941146,-0.0026920301697412378,-0.0020373945943980205,-0.0021042082041499424,-0.0020013083693987033,-0.0015906198268556442,-0.002010727932881432,-0.0021214977471510593,-0.001559479583965591,-0.002340959615835499,-0.0018866172418825807,-0.0015569951970850955,-0.0017224078553038922,-0.0017540006779878737,-0.002782499530927678,-0.0017318014172515276,-0.001563216139676416,-0.001690305580396342,-0.001669880731913958,-0.002236102994539684,-0.0014809726504455452,-0.0025587851488507243,-0.0017047048176230862,-0.0016937803156750943,-0.0013539456119514674,-0.0014344895673991925,-0.0016900860382653028,-0.0017846626554572332,-0.002355310765246618,-0.0020268266996897703,-0.0015858336554926149,-0.001840676890322147,-0.0016814567612859184,-0.0024634046661585916,-0.0018658621023049757,-0.0017333071082596386,-0.0017019560749118889,-0.002271212560386368,-0.0018390853608988129,-0.0014416434005563687,-0.001638200612274119,-0.0018996220412079246,-0.0016114694117149234,-0.002271180633693041,-0.001895243286560849,-0.002170177758646371,-0.0012626047355650217
58,-0.0014999044219266508,-0.0029036456433130338,-0.00179068732943454,-0.0028475920567938885,-0.0017547842731033196,-0.0024826128103714075,-0.0018587818085842958,-0.0017283252633699937,-0.0029795737304560204,-0.0017904308286240856,-0.0020613020997842543,-0.0025224982709899234,-0.0017337282880592294,-0.0017826208141570594,-0.0013668881093442783,-0.0026835083387922952,-0.0020323433240246277,-0.0021003085262423435,-0.001998680901535012,-0.0015858022364672274,-0.002004214992301717,-0.002130386002413237,-0.0015584693017313747,-0.0023368967730608542,-0.001883476292354342,-0.0015525147290879802,-0.0017185942674838263,-0.0017510101225993138,-0.002783370747030684,-0.0017263593732167347,-0.001557925161834947,-0.001686944648047136,-0.0016668871920709318,-0.0022311253203611357,-0.0014817326578038844,-0.002552382032317088,-0.0017018201140654745,-0.001689228837279577,-0.0013490249074687355,-0.0014260410611165466,-0.0016805738808293104,-0.0017713516889557935,-0.0023485973695256696,-0.002021339432865075,-0.0015814569148106142,-0.0018317579518039753,-0.0016726190260829567,-0.0024583478899908896,-0.0018459901698730408,-0.0017270586786271617,-0.0016990273645518627,-0.0022663830049895932,-0.0018329349729590515,-0.001431765905660558,-0.0016351106237488837,-0.0018915817292589317,-0.0016064780265320699,-0.002261497530128944,-0.0018881723141135401,-0.0021673201470327084,-0.00125347510505341
59,-0.00149490325991691,-0.0028977315900020895,-0.001784591795870533,-0.0028273131144162184,-0.00175145593365599,-0.002481486580753466,-0.001854811450611907,-0.0017246260944876546,-0.002968785916576122,-0.0017774252251318828,-0.0020567180309120463,-0.0025185797247144607,-0.001728235098986367,-0.0017763128186476045,-0.0013513842842944421,-0.0026749865078433527,-0.0020272920536512353,-0.0020964088483347446,-0.001996053433671321,-0.0015798035763377708,-0.001997702051722002,-0.0021392742576754145,-0.0015593165654545975,-0.002332993165803997,-0.001880335342826103,-0.0015480342610908649,-0.0017147806796637603,-0.0017467151478539635,-0.0027842419631336902,-0.0017209173291819419,-0.0015526341839934782,-0.0016835837156979304,-0.0016638936522279056,-0.0022261476461825874,-0.0014824926651622239,-0.002545978915783452,-0.0016989354105078625,-0.0016842146562156565,-0.001344510389551328,-0.001417592554833901,-0.0016710617233933176,-0.0017580407224543537,-0.0023418839738047212,-0.0020158521660403805,-0.0015770801741286137,-0.0018228390132858038,-0.0016637812908799946,-0.0024532911138231877,-0.001826118237441106,-0.0017215318856456134,-0.0016960986541918366,-0.0022615534495928186,-0.00182678458501929,-0.0014218884107647476,-0.0016317372114018778,-0.0018835414173099389,-0.001597442962867269,-0.0022518144265648472,-0.0018811013416662314,-0.0021644625354190457,-0.0012443454745417982
60,-0.00148967669046612,-0.0028918175366911456,-0.001774645061447925,-0.002801142493223742,-0.0017481275942086607,-0.0024803603511355243,-0.0018451361917113016,-0.0017209269256053155,-0.002957998102696224,-0.0017679199699668342,-0.002052133962039838,-0.0025146611784389976,-0.0017227419099135044,-0.0017700048231381494,-0.001335880459244606,-0.00266646467689441,-0.0020209764123547713,-0.0020925091704271457,-0.0019934259658076297,-0.0015708255317397652,-0.0019911891111422876,-0.0021481625129375916,-0.00156016382917782,-0.0023295746360413824,-0.001871297174097673,-0.0015435537930937496,-0.0017109670918436942,-0.0017422616813145178,-0.002785113179236696,-0.001715475285147149,-0.0015402502931711798,-0.0016802227833487245,-0.0016609001123848795,-0.00221335588218027,-0.0014832526725205633,-0.0025395757992498157,-0.001695488609726929,-0.00167592265503606,-0.0013426409663588022,-0.0014406438102172847,-0.001661549565957325,-0.001744729755952914,-0.002335170578083773,-0.002010364899215685,-0.001573279618580428,-0.001811603811970346,-0.001656083727122191,-0.0024482343376554853,-0.001806246305009171,-0.0017228461960146827,-0.0016931699438318107,-0.002256723894196044,-0.0018204082859700965,-0.001412866478016304,-0.0016277933823579513,-0.0018755011053609462,-0.0015777183616166677,-0.002242131323000751,-0.001885300047853395,-0.002159050994016507,-0.0012352158440301865
61,-0.0014842262948764862,-0.0028618444345735673,-0.0017646983270253166,-0.0027499847310619107,-0.0017447992547613312,-0.0024729293626996984,-0.0018312813980051088,-0.0017172277567229764,-0.0029472102888163255,-0.0017584147148017855,-0.0020721154823541213,-0.002510742632163535,-0.001717248720840642,-0.0017636968276286945,-0.0013203766341947697,-0.0026579428459454677,-0.0020124170932518813,-0.002090848702724399,-0.001990798497943938,-0.0015618474871417598,-0.0019846761705625726,-0.002157050768199769,-0.0015610110929010425,-0.0023261561062787677,-0.0018551850403354928,-0.001539073325096634,-0.0017071535040236283,-0.0017378082147750723,-0.002785984395339702,-0.0017100332411123563,-0.0015254610655830209,-0.001676757987181965,-0.001658800165275814,-0.002192506879603082,-0.0014840126798789028,-0.002530370322494161,-0.0016909115558853781,-0.0016676306538564631,-0.0013407715431662766,-0.0014642613520094777,-0.0016521150332845466,-0.001731418789451474,-0.0023284571823628244,-0.0020056168212620774,-0.0015696744579694211,-0.0017965775518331247,-0.0016513830436069791,-0.002441840297438116,-0.0017863743725772363,-0.001724160506383752,-0.0016902412334717845,-0.002251894338799269,-0.0018138664795165284,-0.0014068945895633507,-0.0016238495533140245,-0.0018674607934119534,-0.0015579937603660663,-0.002264175684205752,-0.0018900411652039968,-0.0021525233102799575,-0.0012260862135185747
62,-0.0014787758992869516,-0.0028174605238818983,-0.0017547515926028894,-0.0026988269689010094,-0.001739100217853882,-0.0024420243742607137,-0.0018174266042991682,-0.0017135285878407047,-0.0029364224749366236,-0.0017489094596369098,-0.002096799856013729,-0.0025058925476492693,-0.0017059886561389072,-0.001757388832119354,-0.0013284872882075136,-0.0026494919612028715,-0.002003857774149147,-0.002095476100996509,-0.0019867777108289893,-0.0015528694425439177,-0.001978163229982976,-0.0021659390234617854,-0.0015618583566242498,-0.0023227375765162155,-0.0018390729065736059,-0.0015413320759539966,-0.0017033399162036317,-0.0017333547482357077,-0.002786855611442692,-0.0017045911970776624,-0.0015106718379951309,-0.0016732581808957276,-0.0016571353483465668,-0.0021716578770262737,-0.0014847726872372286,-0.002518394805439822,-0.0016863345020439106,-0.0016593386526770173,-0.001338902119973785,-0.0014878788938012411,-0.001652092455698561,-0.0017181078229502765,-0.0023054848634545995,-0.0020009696945437094,-0.00156606929735848,-0.001781551291696177,-0.0016466823600918526,-0.00243490063420784,-0.0017665024401456628,-0.0017254748167527974,-0.001687312523111812,-0.0022402669709703092,-0.0018073246730630796,-0.0014009227011105062,-0.0016199057242701693,-0.0018594204814631069,-0.0015382691591158237,-0.002287033570148174,-0.0018947822825545121,-0.0021459956265435266,-0.0012169565830071293
63,-0.001473325503697318,-0.0027730766131894217,-0.0017448048581802814,-0.002647669206739178,-0.0017319302037019815,-0.0024111193858211664,-0.0018035718105929755,-0.0017098294189583656,-0.0029312189872923327,-0.0017394042044718613,-0.002121484229673786,-0.0025007381133502478,-0.0016819178121815865,-0.0017510808366098989,-0.0013587231374869659,-0.0026410564815272887,-0.001995298455046257,-0.002100103499268703,-0.0019656368327683957,-0.0015438913979459123,-0.0019637785401232155,-0.0021748272787239626,-0.0015627056203474723,-0.002319319046753601,-0.0018229607728114255,-0.0015446516297791151,-0.0016995263283835658,-0.001728901281696262,-0.0027826789829487972,-0.0016991491530428697,-0.001495882610406972,-0.0016697583746094267,-0.0016554705314172891,-0.0021508088744490858,-0.0014855326945955678,-0.0025064192883852646,-0.0016817574482023596,-0.0016510466514974207,-0.0013370326967812591,-0.0015114964355934343,-0.0016520698781125752,-0.0017047968564488367,-0.002282099069058952,-0.001996322567825257,-0.0015624641367474733,-0.0017665250315589557,-0.0016419816765766407,-0.002427960970977438,-0.001746630507713728,-0.0017267891271218667,-0.0016843838127517858,-0.002226103607482945,-0.0018007828666095115,-0.0013949508126575528,-0.0016159618952262427,-0.001851380169514114,-0.0015185445578652225,-0.0023098914560910114,-0.0018995233999051138,-0.002139467942806977,-0.0012078269524955175
64,-0.0014678751081076843,-0.002728692702496945,-0.001734858123757673,-0.0025965114445773464,-0.0017247601895500808,-0.0023802143973816192,-0.001789717016886783,-0.0017061302500760264,-0.0030175161218909076,-0.0017298989493068125,-0.0021461686033338425,-0.0024955836790512267,-0.0016578469682242657,-0.001744772841100444,-0.0013889589867664182,-0.0026326210018517053,-0.0019867391359433676,-0.0021047308975408975,-0.0019444959547078023,-0.0015349133533479067,-0.0019400082897695504,-0.00218371553398614,-0.001563552884070695,-0.002315900516990986,-0.0018068486390492454,-0.0015479711836042336,-0.0016957127405634997,-0.0017244478151568164,-0.0027781722563306444,-0.001693707109008077,-0.001481093382818813,-0.0016662585683231259,-0.0016538057144880117,-0.002129959871871898,-0.0014862927019539073,-0.002494443771330708,-0.0016771803943608087,-0.0016427546503178239,-0.0013351632735887334,-0.0015351139773856274,-0.001652047300526589,-0.001691485889947397,-0.002258713274663304,-0.0019916754411068043,-0.0015588589761364666,-0.0017514987714217344,-0.0016372809930614285,-0.002421021307747036,-0.001726758575281793,-0.0017281034374909362,-0.0016814551023917597,-0.002211940243995581,-0.0017942410601559436,-0.0013889789242045997,-0.001612018066182316,-0.0018433398575651212,-0.001498819956614621,-0.002332749342033849,-0.0019042645172557154,-0.0021329402590704273,-0.001222351400962816
65,-0.0014624247125180506,-0.0026843087918044686,-0.001724911389335065,-0.002545353682415515,-0.0017175901753981803,-0.002349309408942072,-0.0017758622231805901,-0.0017024310811936873,-0.003103813256489483,-0.001720393694141764,-0.002170852976993899,-0.002490429244752205,-0.001633776124266945,-0.0017384648455909888,-0.0014191948360458705,-0.0026241855221761225,-0.0019781798168404777,-0.002109358295813092,-0.0019233550766472086,-0.0015259353087499013,-0.001916238039415885,-0.0021926037892483177,-0.0015644001477939176,-0.0023124819872283714,-0.0017907365052870652,-0.0015512907374293518,-0.0016918991527434338,-0.0017199943486173707,-0.0027736655297124916,-0.001688265064973284,-0.0014663041552306542,-0.001662758762036825,-0.001652140897558734,-0.00210911086929471,-0.0014870527093122467,-0.002482468254276151,-0.001672603340519258,-0.0016344626491382273,-0.0013332938503962076,-0.0015587315191778204,-0.0016520247229406032,-0.0016781749234459572,-0.002235327480267656,-0.0019870283143883518,-0.00155525381552546,-0.0017364725112845132,-0.0016325803095462166,-0.002414081644516634,-0.001706886642849858,-0.0017294177478600055,-0.0016785263920317337,-0.0021977768805082165,-0.0017876992537023757,-0.0013830070357516463,-0.0016080742371383891,-0.0018352995456161285,-0.0014790953553640198,-0.0023556072279766866,-0.001909005634606317,-0.0021264125753338776,-0.001242368203221351
66,-0.0014569743169284169,-0.0026399248811119925,-0.0017149646549124568,-0.002494195920253683,-0.0017104201612462798,-0.002318404420502525,-0.0017620074294743976,-0.0016987319123113482,-0.003190110391088058,-0.0017108884389767153,-0.002195537350653956,-0.0024852748104531837,-0.0016097052803096242,-0.0017321568500815337,-0.0014494306853253226,-0.002615750042500539,-0.0019696204977375877,-0.002113985694085286,-0.0019022141985866152,-0.0015169572641518959,-0.0018924677890622195,-0.0022014920445104953,-0.0015652474115171403,-0.0023090634574657568,-0.0017746243715248851,-0.0015546102912544703,-0.0016880855649233678,-0.0017155408820779252,-0.0027691588030943387,-0.0016828230209384911,-0.0014515149276424953,-0.001659258955750524,-0.0016504760806294566,-0.0020882618667175216,-0.0014878127166705862,-0.0024704927372215944,-0.001668026286677707,-0.0016261706479586305,-0.0013314244272036818,-0.0015823490609700136,-0.0016520021453546173,-0.0016648639569445175,-0.0022119416858720083,-0.0019823811876698992,-0.0015516486549144533,-0.001721446251147292,-0.0016278796260310046,-0.002407141981286232,-0.0016870147104179232,-0.0017307320582290748,-0.0016755976816717076,-0.0021836135170208524,-0.0017811574472488079,-0.0013770351472986932,-0.0016041304080944624,-0.0018272592336671357,-0.0014593707541134186,-0.002378465113919524,-0.0019137467519569186,-0.002119884891597328,-0.0012623850054798858
67,-0.0014515239213388823,-0.002595540970420323,-0.0017050179204900295,-0.002443038158092782,-0.0017032501470945097,-0.00228749943206354,-0.0017481526357684568,-0.0016950327434290763,-0.003276407525685064,-0.0017013831838118396,-0.0022202217243135636,-0.002480120376154256,-0.0015856344363527413,-0.0017258488545721935,-0.001479666534604225,-0.0026073145628251093,-0.0019610611786348535,-0.002118613092357396,-0.0018810733205264062,-0.0015079792195540535,-0.0018686975387089866,-0.002210380299772511,-0.0015660946752403474,-0.0023056449277032045,-0.001758512237762998,-0.0015579298450795285,-0.001684271977103371,-0.0017110874155385606,-0.002764652076476268,-0.0016773809769037972,-0.0014367257000546052,-0.0016557591494642868,-0.0016488112637002093,-0.0020674128641407132,-0.001488572724028912,-0.0024585172201672554,-0.0016634492328362392,-0.0016178786467791846,-0.00132955500401119,-0.001605966602761777,-0.0016519795677686318,-0.0016515529904433197,-0.002188555891476786,-0.0019777340609515312,-0.0015480434943035122,-0.001706419991010344,-0.0016231789425158781,-0.0024002023180559563,-0.0016671427779863498,-0.0017320463685981202,-0.001672668971311735,-0.002169450153533746,-0.0017746156407953588,-0.0013710632588458485,-0.0016001865790506073,-0.001819218921718289,-0.001439646152863176,-0.002401322999861946,-0.001918487869307434,-0.002113357207860897,-0.0012824018077380566
68,-0.0014460735257492484,-0.002551157059727847,-0.0016950711860674215,-0.0023918803959309507,-0.0016960801329426092,-0.002256594443623993,-0.0017342978420622642,-0.0016913335745467372,-0.003362704660283639,-0.001691877928646791,-0.00224490609797362,-0.0024749659418552344,-0.0015615635923954207,-0.0017195408590627384,-0.0015099023838836773,-0.0025988790831495264,-0.0019525018595319635,-0.00212324049062959,-0.0018599324424658128,-0.0014990011749560482,-0.0018449272883553213,-0.0022192685550346887,-0.00156694193896357,-0.00230222639794059,-0.0017424001040008178,-0.001561249398904647,-0.0016804583892833052,-0.001706633948999115,-0.002760145349858115,-0.0016719389328690045,-0.0014219364724664463,-0.001652259343177986,-0.0016471464467709316,-0.0020465638615635253,-0.0014893327313872514,-0.0024465417031126987,-0.0016588721789946882,-0.0016095866455995878,-0.0013276855808186645,-0.00162958414455397,-0.001651956990182646,-0.00163824202394188,-0.0021651700970811384,-0.0019730869342330787,-0.0015444383336925055,-0.0016913937308731227,-0.001618478259000666,-0.002393262654825554,-0.001647270845554415,-0.0017333606789671895,-0.0016697402609517089,-0.0021552867900463814,-0.001768073834341791,-0.001365091370392895,-0.0015962427500066806,-0.0018111786097692963,-0.0014199215516125746,-0.0024241808858047834,-0.0019232289866580356,-0.0021068295241243474,-0.0013024186099965917
69,-0.0014406231301596147,-0.0025067731490353703,-0.0016851244516448132,-0.002340722633769119,-0.0016889101187907087,-0.002225689455184446,-0.0017204430483560714,-0.001687634405664398,-0.0034490017948822145,-0.0016823726734817423,-0.002269590471633677,-0.0024698115075562133,-0.0015374927484380998,-0.0017132328635532834,-0.0015401382331631296,-0.002590443603473943,-0.0019439425404290738,-0.0021278678889017845,-0.0018387915644052192,-0.0014900231303580428,-0.001821157038001656,-0.0022281568102968663,-0.0015677892026867927,-0.002298807868177975,-0.0017262879702386377,-0.0015645689527297654,-0.0016766448014632392,-0.0017021804824596692,-0.002755638623239962,-0.0016664968888342117,-0.0014071472448782874,-0.0016487595368916848,-0.0016454816298416542,-0.0020257148589863374,-0.0014900927387455907,-0.0024345661860581415,-0.0016542951251531375,-0.0016012946444199912,-0.0013258161576261388,-0.001653201686346163,-0.00165193441259666,-0.0016249310574404402,-0.0021417843026854907,-0.0019684398075146266,-0.001540833173081499,-0.0016763674707359014,-0.001613777575485454,-0.002386322991595152,-0.0016273989131224801,-0.001734674989336259,-0.0016668115505916827,-0.0021411234265590173,-0.001761532027888223,-0.001359119481939942,-0.0015922989209627538,-0.0018031382978203035,-0.0014001969503619734,-0.002447038771747621,-0.0019279701040086374,-0.0021003018403877977,-0.0013224354122551266
70,-0.001435172734569981,-0.0024623892383428938,-0.0016751777172222052,-0.0022895648716072872,-0.001681740104638808,-0.0021947844667448988,-0.0017065882546498789,-0.001683935236782059,-0.0035352989294807897,-0.0016728674183166938,-0.0022942748452937337,-0.002464657073257192,-0.0015134219044807792,-0.0017069248680438283,-0.0015703740824425817,-0.0025820081237983602,-0.0019353832213261839,-0.0021324952871739785,-0.0018176506863446257,-0.0014810450857600372,-0.0017973867876479907,-0.002237045065559044,-0.0015686364664100152,-0.0022953893384153605,-0.0017101758364764575,-0.0015678885065548837,-0.0016728312136431733,-0.0016977270159202237,-0.0027511318966218093,-0.001661054844799419,-0.0013923580172901285,-0.001645259730605384,-0.0016438168129123765,-0.0020048658564091495,-0.0014908527461039301,-0.002422590669003585,-0.0016497180713115865,-0.0015930026432403944,-0.001323946734433613,-0.0016768192281383563,-0.0016519118350106742,-0.0016116200909390005,-0.002118398508289843,-0.001963792680796174,-0.0015372280124704922,-0.0016613412105986802,-0.001609076891970242,-0.00237938332836475,-0.0016075269806905452,-0.0017359892997053283,-0.0016638828402316568,-0.002126960063071653,-0.001754990221434655,-0.0013531475934869886,-0.001588355091918827,-0.0017950979858713106,-0.001380472349111372,-0.002469896657690458,-0.001932711221359239,-0.002093774156651248,-0.0013424522145136617
71,-0.0014297223389803473,-0.002418005327650417,-0.001665230982799597,-0.0022384071094454557,-0.0016745700904869075,-0.0021638794783053516,-0.001692733460943686,-0.0016802360678997198,-0.003621596064079365,-0.001663362163151645,-0.0023189592189537906,-0.0024595026389581704,-0.0014893510605234585,-0.0017006168725343732,-0.001600609931722034,-0.002573572644122777,-0.001926823902223294,-0.002137122685446173,-0.0017965098082840323,-0.0014720670411620318,-0.0017736165372943253,-0.0022459333208212215,-0.001569483730133238,-0.002291970808652746,-0.0016940637027142772,-0.0015712080603800021,-0.0016690176258231074,-0.001693273549380778,-0.002746625170003656,-0.001655612800764626,-0.0013775687897019696,-0.001641759924319083,-0.001642151995983099,-0.0019840168538319616,-0.0014916127534622696,-0.002410615151949028,-0.0016451410174700355,-0.0015847106420607978,-0.0013220773112410872,-0.0017004367699305493,-0.0016518892574246883,-0.0015983091244375607,-0.0020950127138941953,-0.0019591455540777214,-0.0015336228518594854,-0.001646314950461459,-0.00160437620845503,-0.002372443665134348,-0.0015876550482586103,-0.0017373036100743976,-0.0016609541298716307,-0.002112796699584289,-0.0017484484149810871,-0.0013471757050340354,-0.0015844112628749002,-0.001787057673922318,-0.0013607477478607707,-0.0024927545436332957,-0.0019374523387098407,-0.0020872464729146984,-0.0013624690167721965
